Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,Evaluation,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.7,0.3076923076923076,0.31622776601683794,0.65,kNN,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dip,clustering
0.4444444444444444,0.4,0.5,0.4444444444444445,0.65,-0.09756097560975618,-0.1,0.45,RF,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dip,clustering
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.8500000000000001,0.3076923076923076,0.31622776601683794,0.65,NB,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dip,clustering
0.8888888888888888,1.0,0.75,0.8571428571428571,1.0,0.7692307692307692,0.7905694150420948,0.875,LR,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dip,clustering
0.6666666666666666,1.0,0.25,0.4,0.775,0.2702702702702702,0.3952847075210474,0.625,kNN,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dip,clustering
0.875,1.0,0.75,0.8571428571428571,1.0,0.75,0.7745966692414834,0.875,RF,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dip,clustering
0.5,0.5,0.5,0.5,0.6875,0.0,0.0,0.5,NB,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dip,clustering
0.5,0.5,0.25,0.3333333333333333,0.8125,0.0,0.0,0.5,LR,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.6,0.75,0.6666666666666665,0.78125,0.25,0.2581988897471611,0.625,kNN,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.6,0.75,0.6666666666666665,0.875,0.25,0.2581988897471611,0.625,RF,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.6666666666666666,0.5,0.5714285714285715,0.875,0.25,0.2581988897471611,0.625,NB,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.6666666666666666,0.5,0.5714285714285715,0.75,0.25,0.2581988897471611,0.625,LR,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dip,clustering
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kNN,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dip,clustering
0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.4666666666666667,0.4666666666666667,0.7333333333333334,RF,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.5,0.6666666666666666,0.5714285714285715,0.7333333333333333,0.25,0.2581988897471611,0.6333333333333333,NB,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dip,clustering
0.5,0.4,0.6666666666666666,0.5,0.6666666666666666,0.05882352941176472,0.06666666666666667,0.5333333333333333,LR,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.5,0.6666666666666666,0.5714285714285715,0.7666666666666666,0.25,0.2581988897471611,0.6333333333333333,kNN,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dip,clustering
0.2222222222222222,0.2,0.25,0.22222222222222224,0.27499999999999997,-0.5365853658536586,-0.55,0.225,RF,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dip,clustering
0.6666666666666666,1.0,0.25,0.4,0.8,0.2702702702702702,0.3952847075210474,0.625,NB,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dip,clustering
0.5555555555555556,0.5,0.25,0.3333333333333333,0.75,0.052631578947368474,0.05976143046671968,0.525,LR,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dip,clustering
0.5555555555555556,0.5,0.25,0.3333333333333333,0.5,0.052631578947368474,0.05976143046671968,0.525,kNN,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dip,clustering
0.5555555555555556,0.5,0.5,0.5,0.65,0.10000000000000009,0.1,0.55,RF,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dip,clustering
0.5555555555555556,0.5,0.75,0.6,0.65,0.1428571428571429,0.15811388300841897,0.575,NB,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dip,clustering
0.5555555555555556,0.5,0.75,0.6,0.7,0.1428571428571429,0.15811388300841897,0.575,LR,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dip,clustering
0.5555555555555556,0.5,0.5,0.5,0.65,0.10000000000000009,0.1,0.55,kNN,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dip,clustering
0.75,0.6666666666666666,1.0,0.8,0.84375,0.5,0.5773502691896258,0.75,RF,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dip,clustering
0.75,1.0,0.5,0.6666666666666666,1.0,0.5,0.5773502691896258,0.75,NB,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.6666666666666666,0.5,0.5714285714285715,0.875,0.25,0.2581988897471611,0.625,LR,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dip,clustering
0.75,0.6666666666666666,1.0,0.8,0.8125,0.5,0.5773502691896258,0.75,kNN,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.6666666666666666,0.5,0.5714285714285715,0.875,0.25,0.2581988897471611,0.625,RF,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dip,clustering
0.375,0.4,0.5,0.4444444444444445,0.375,-0.25,-0.2581988897471611,0.375,NB,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dip,clustering
0.375,0.3333333333333333,0.25,0.28571428571428575,0.5,-0.25,-0.2581988897471611,0.375,LR,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dip,clustering
0.75,0.75,0.75,0.75,0.875,0.5,0.5,0.75,kNN,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.5,0.6666666666666666,0.5714285714285715,0.8,0.25,0.2581988897471611,0.6333333333333333,RF,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.5,1.0,0.6666666666666666,0.6,0.33333333333333337,0.4472135954999579,0.7,NB,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dip,clustering
0.625,0.5,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.4472135954999579,0.7,LR,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dip,clustering
0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7666666666666666,0.4666666666666667,0.4666666666666667,0.7333333333333334,kNN,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dip,clustering
0.5555555555555556,0.5,0.75,0.6,0.75,0.1428571428571429,0.15811388300841897,0.575,RF,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5555555555555556,0.5,1.0,0.6666666666666666,0.65,0.18181818181818188,0.31622776601683794,0.6,NB,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.55,-0.09756097560975618,-0.1,0.45,LR,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5555555555555556,0.5,0.5,0.5,0.575,0.10000000000000009,0.1,0.55,kNN,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.8888888888888888,1.0,0.75,0.8571428571428571,0.875,0.7692307692307692,0.7905694150420948,0.875,RF,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5555555555555556,0.5,0.25,0.3333333333333333,0.75,0.052631578947368474,0.05976143046671968,0.525,NB,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,1.0,0.5,0.6666666666666666,0.9500000000000001,0.5263157894736843,0.5976143046671968,0.75,LR,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,1.0,0.5,0.6666666666666666,0.8,0.5263157894736843,0.5976143046671968,0.75,kNN,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.4,0.5,0.4444444444444445,0.625,-0.25,-0.2581988897471611,0.375,RF,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.5,0.5,0.5,0.625,0.0,0.0,0.5,NB,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.75,0.25,0.2581988897471611,0.625,LR,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.6875,0.25,0.2581988897471611,0.625,kNN,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.71875,0.25,0.2581988897471611,0.625,RF,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.75,0.25,0.2581988897471611,0.625,NB,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.75,0.25,0.2581988897471611,0.625,LR,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.6,0.75,0.6666666666666665,0.6875,0.25,0.2581988897471611,0.625,kNN,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8666666666666667,0.4666666666666667,0.4666666666666667,0.7333333333333334,RF,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666666,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,NB,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.4,0.6666666666666666,0.5,0.6666666666666666,0.05882352941176472,0.06666666666666667,0.5333333333333333,LR,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.39999999999999997,-0.25,-0.2581988897471611,0.3666666666666667,kNN,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,1.0,0.25,0.4,0.75,0.2702702702702702,0.3952847075210474,0.625,RF,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,1.0,0.25,0.4,0.7000000000000001,0.2702702702702702,0.3952847075210474,0.625,NB,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5555555555555556,0.5,0.25,0.3333333333333333,0.75,0.052631578947368474,0.05976143046671968,0.525,LR,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.3333333333333333,0.0,0.0,0.0,0.525,-0.42105263157894735,-0.47809144373375745,0.3,kNN,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,0.6,0.75,0.6666666666666665,0.6499999999999999,0.3414634146341463,0.35,0.675,RF,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.6,-0.09756097560975618,-0.1,0.45,NB,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,0.6,0.75,0.6666666666666665,0.75,0.3414634146341463,0.35,0.675,LR,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5555555555555556,0.5,1.0,0.6666666666666666,0.7,0.18181818181818188,0.31622776601683794,0.6,kNN,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.8125,0.25,0.2581988897471611,0.625,RF,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,1.0,0.5,0.6666666666666666,1.0,0.5,0.5773502691896258,0.75,NB,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.875,0.25,0.2581988897471611,0.625,LR,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.625,0.25,0.2581988897471611,0.625,kNN,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.25,0.0,0.0,0.0,0.34375,-0.5,-0.5773502691896258,0.25,RF,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.25,0.25,0.25,0.25,0.25,-0.5,-0.5,0.25,NB,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.25,0.25,0.25,0.25,0.25,-0.5,-0.5,0.25,LR,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.6,0.75,0.6666666666666665,0.5625,0.25,0.2581988897471611,0.625,kNN,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,0.6,1.0,0.7499999999999999,1.0,0.5294117647058824,0.6,0.8,RF,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.5,1.0,0.6666666666666666,0.7333333333333333,0.33333333333333337,0.4472135954999579,0.7,NB,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.5,1.0,0.6666666666666666,0.4,0.33333333333333337,0.4472135954999579,0.7,LR,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333332,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,kNN,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,1.0,0.5,0.6666666666666666,0.975,0.5263157894736843,0.5976143046671968,0.75,RF,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dup,quantile
0.6666666666666666,1.0,0.25,0.4,0.7,0.2702702702702702,0.3952847075210474,0.625,NB,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dup,quantile
0.6666666666666666,1.0,0.25,0.4,0.5,0.2702702702702702,0.3952847075210474,0.625,LR,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dup,quantile
0.7777777777777778,0.75,0.75,0.75,0.85,0.55,0.55,0.775,kNN,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dup,quantile
0.7777777777777778,0.75,0.75,0.75,0.875,0.55,0.55,0.775,RF,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dup,quantile
0.8888888888888888,1.0,0.75,0.8571428571428571,1.0,0.7692307692307692,0.7905694150420948,0.875,NB,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dup,quantile
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,LR,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dup,quantile
0.5555555555555556,0.5,0.25,0.3333333333333333,0.575,0.052631578947368474,0.05976143046671968,0.525,kNN,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dup,quantile
0.25,0.2,0.3333333333333333,0.25,0.2666666666666666,-0.41176470588235303,-0.4666666666666667,0.26666666666666666,RF,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dup,quantile
0.625,0.5,0.3333333333333333,0.4,0.6666666666666666,0.1428571428571429,0.14907119849998599,0.5666666666666667,NB,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dup,quantile
0.625,0.5,0.3333333333333333,0.4,0.8,0.1428571428571429,0.14907119849998599,0.5666666666666667,LR,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dup,quantile
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5666666666666667,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,kNN,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dup,quantile
0.5,0.5,0.75,0.6,0.40625,0.0,0.0,0.5,RF,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dup,quantile
0.375,0.3333333333333333,0.25,0.28571428571428575,0.3125,-0.25,-0.2581988897471611,0.375,NB,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dup,quantile
0.375,0.3333333333333333,0.25,0.28571428571428575,0.25,-0.25,-0.2581988897471611,0.375,LR,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dup,quantile
0.375,0.3333333333333333,0.25,0.28571428571428575,0.40625,-0.25,-0.2581988897471611,0.375,kNN,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dup,quantile
0.5,0.0,0.0,0.0,0.4375,0.0,0.0,0.5,RF,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dup,quantile
0.625,1.0,0.25,0.4,0.5,0.25,0.3779644730092272,0.625,NB,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dup,quantile
0.625,1.0,0.25,0.4,0.6875,0.25,0.3779644730092272,0.625,LR,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dup,quantile
0.75,1.0,0.5,0.6666666666666666,0.59375,0.5,0.5773502691896258,0.75,kNN,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dup,quantile
0.5555555555555556,0.5,0.25,0.3333333333333333,0.25,0.052631578947368474,0.05976143046671968,0.525,RF,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dup,quantile
0.6666666666666666,1.0,0.25,0.4,0.275,0.2702702702702702,0.3952847075210474,0.625,NB,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dup,quantile
0.6666666666666666,1.0,0.25,0.4,0.275,0.2702702702702702,0.3952847075210474,0.625,LR,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dup,quantile
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.475,-0.15384615384615397,-0.15811388300841897,0.425,kNN,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dup,quantile
0.6666666666666666,0.6,0.75,0.6666666666666665,0.5,0.3414634146341463,0.35,0.675,RF,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dup,quantile
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.55,0.3076923076923076,0.31622776601683794,0.65,NB,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dup,quantile
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.55,0.3076923076923076,0.31622776601683794,0.65,LR,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dup,quantile
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.65,0.3076923076923076,0.31622776601683794,0.65,kNN,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dup,quantile
0.25,0.0,0.0,0.0,0.1333333333333333,-0.6000000000000001,-0.6,0.2,RF,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dup,quantile
0.5,0.0,0.0,0.0,0.3333333333333333,-0.23076923076923084,-0.29277002188455997,0.4,NB,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dup,quantile
0.5,0.0,0.0,0.0,0.7333333333333333,-0.23076923076923084,-0.29277002188455997,0.4,LR,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dup,quantile
0.5,0.0,0.0,0.0,0.5666666666666667,-0.23076923076923084,-0.29277002188455997,0.4,kNN,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dup,quantile
0.75,1.0,0.5,0.6666666666666666,0.65625,0.5,0.5773502691896258,0.75,RF,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dup,quantile
0.625,1.0,0.25,0.4,0.875,0.25,0.3779644730092272,0.625,NB,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dup,quantile
0.625,1.0,0.25,0.4,0.8125,0.25,0.3779644730092272,0.625,LR,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dup,quantile
0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.5,kNN,Cross-validation,9,lung,RES vs NONRES,RES,cnv,dup,quantile
0.875,1.0,0.75,0.8571428571428571,0.875,0.75,0.7745966692414834,0.875,RF,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dup,quantile
0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,NB,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dup,quantile
0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,LR,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dup,quantile
0.875,1.0,0.75,0.8571428571428571,0.96875,0.75,0.7745966692414834,0.875,kNN,Cross-validation,10,lung,RES vs NONRES,RES,cnv,dup,quantile
0.5555555555555556,0.5,0.5,0.5,0.625,0.10000000000000009,0.1,0.55,RF,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dup,clustering
0.6666666666666666,1.0,0.25,0.4,0.7,0.2702702702702702,0.3952847075210474,0.625,NB,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dup,clustering
0.6666666666666666,1.0,0.25,0.4,0.5,0.2702702702702702,0.3952847075210474,0.625,LR,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dup,clustering
0.7777777777777778,0.6666666666666666,1.0,0.8,0.8,0.5714285714285714,0.6324555320336759,0.8,kNN,Cross-validation,1,lung,RES vs NONRES,RES,cnv,dup,clustering
0.6666666666666666,0.6,0.75,0.6666666666666665,0.6,0.3414634146341463,0.35,0.675,RF,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dup,clustering
0.8888888888888888,1.0,0.75,0.8571428571428571,1.0,0.7692307692307692,0.7905694150420948,0.875,NB,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dup,clustering
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,LR,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dup,clustering
0.7777777777777778,1.0,0.5,0.6666666666666666,0.85,0.5263157894736843,0.5976143046671968,0.75,kNN,Cross-validation,2,lung,RES vs NONRES,RES,cnv,dup,clustering
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666666,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,RF,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dup,clustering
0.625,0.5,0.3333333333333333,0.4,0.6666666666666666,0.1428571428571429,0.14907119849998599,0.5666666666666667,NB,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dup,clustering
0.625,0.5,0.3333333333333333,0.4,0.8,0.1428571428571429,0.14907119849998599,0.5666666666666667,LR,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dup,clustering
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666666,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,kNN,Cross-validation,3,lung,RES vs NONRES,RES,cnv,dup,clustering
0.375,0.3333333333333333,0.25,0.28571428571428575,0.5,-0.25,-0.2581988897471611,0.375,RF,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dup,clustering
0.375,0.3333333333333333,0.25,0.28571428571428575,0.3125,-0.25,-0.2581988897471611,0.375,NB,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dup,clustering
0.375,0.3333333333333333,0.25,0.28571428571428575,0.25,-0.25,-0.2581988897471611,0.375,LR,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dup,clustering
0.625,0.6,0.75,0.6666666666666665,0.65625,0.25,0.2581988897471611,0.625,kNN,Cross-validation,4,lung,RES vs NONRES,RES,cnv,dup,clustering
0.625,1.0,0.25,0.4,0.53125,0.25,0.3779644730092272,0.625,RF,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dup,clustering
0.625,1.0,0.25,0.4,0.5,0.25,0.3779644730092272,0.625,NB,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dup,clustering
0.625,1.0,0.25,0.4,0.6875,0.25,0.3779644730092272,0.625,LR,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dup,clustering
0.375,0.0,0.0,0.0,0.6875,-0.25,-0.3779644730092272,0.375,kNN,Cross-validation,5,lung,RES vs NONRES,RES,cnv,dup,clustering
0.5555555555555556,0.5,0.5,0.5,0.3,0.10000000000000009,0.1,0.55,RF,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dup,clustering
0.6666666666666666,1.0,0.25,0.4,0.275,0.2702702702702702,0.3952847075210474,0.625,NB,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dup,clustering
0.6666666666666666,1.0,0.25,0.4,0.275,0.2702702702702702,0.3952847075210474,0.625,LR,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dup,clustering
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.7250000000000001,0.3076923076923076,0.31622776601683794,0.65,kNN,Cross-validation,6,lung,RES vs NONRES,RES,cnv,dup,clustering
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.775,0.3076923076923076,0.31622776601683794,0.65,RF,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dup,clustering
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.55,0.3076923076923076,0.31622776601683794,0.65,NB,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dup,clustering
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.55,0.3076923076923076,0.31622776601683794,0.65,LR,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dup,clustering
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.7,0.3076923076923076,0.31622776601683794,0.65,kNN,Cross-validation,7,lung,RES vs NONRES,RES,cnv,dup,clustering
0.375,0.0,0.0,0.0,0.19999999999999996,-0.4285714285714286,-0.4472135954999579,0.3,RF,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dup,clustering
0.5,0.0,0.0,0.0,0.3333333333333333,-0.23076923076923084,-0.29277002188455997,0.4,NB,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dup,clustering
0.5,0.0,0.0,0.0,0.7333333333333333,-0.23076923076923084,-0.29277002188455997,0.4,LR,Cross-validation,8,lung,RES vs NONRES,RES,cnv,dup,clustering
