Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,cv,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.625,0.6,0.75,0.6666666666666665,0.46875,0.25,0.2581988897471611,0.625,kNN,7,3,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.4375,-0.25,-0.2581988897471611,0.375,RF,7,4,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.0,0.0,0.0,0.375,-0.25,-0.3779644730092272,0.375,NB,7,4,lung,RES vs NONRES,RES,cnv,del,supervised
0.5,0.0,0.0,0.0,0.3125,0.0,0.0,0.5,LR,7,4,lung,RES vs NONRES,RES,cnv,del,supervised
0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,kNN,7,4,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.2666666666666666,-0.25,-0.2581988897471611,0.3666666666666667,RF,7,5,lung,RES vs NONRES,RES,cnv,del,supervised
0.25,0.2857142857142857,0.6666666666666666,0.4,0.4666666666666667,-0.26315789473684204,-0.4879500364742666,0.3333333333333333,NB,7,5,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.3333333333333333,-0.25,-0.2581988897471611,0.3666666666666667,LR,7,5,lung,RES vs NONRES,RES,cnv,del,supervised
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3999999999999999,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,kNN,7,5,lung,RES vs NONRES,RES,cnv,del,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.2,-0.09756097560975618,-0.1,0.45,RF,7,6,lung,RES vs NONRES,RES,cnv,del,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.55,-0.09756097560975618,-0.1,0.45,NB,7,6,lung,RES vs NONRES,RES,cnv,del,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.45000000000000007,-0.09756097560975618,-0.1,0.45,LR,7,6,lung,RES vs NONRES,RES,cnv,del,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.3,-0.09756097560975618,-0.1,0.45,kNN,7,6,lung,RES vs NONRES,RES,cnv,del,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.8,0.3076923076923076,0.31622776601683794,0.65,RF,7,7,lung,RES vs NONRES,RES,cnv,del,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.6499999999999999,0.3076923076923076,0.31622776601683794,0.65,NB,7,7,lung,RES vs NONRES,RES,cnv,del,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.6,0.3076923076923076,0.31622776601683794,0.65,LR,7,7,lung,RES vs NONRES,RES,cnv,del,supervised
0.5555555555555556,0.5,0.5,0.5,0.6,0.10000000000000009,0.1,0.55,kNN,7,7,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.21875,-0.25,-0.2581988897471611,0.375,RF,7,8,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.0,0.0,0.0,0.1875,-0.25,-0.3779644730092272,0.375,NB,7,8,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.375,0.25,0.2581988897471611,0.625,LR,7,8,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.3125,-0.25,-0.2581988897471611,0.375,kNN,7,8,lung,RES vs NONRES,RES,cnv,del,supervised
0.25,0.25,0.25,0.25,0.3125,-0.5,-0.5,0.25,RF,7,9,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.42857142857142855,0.75,0.5454545454545454,0.375,-0.25,-0.3779644730092272,0.375,NB,7,9,lung,RES vs NONRES,RES,cnv,del,supervised
0.5,0.5,0.25,0.3333333333333333,0.375,0.0,0.0,0.5,LR,7,9,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,0.6,0.75,0.6666666666666665,0.5,0.25,0.2581988897471611,0.625,kNN,7,9,lung,RES vs NONRES,RES,cnv,del,supervised
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43333333333333335,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,RF,7,10,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,0.0,0.0,0.0,0.4666666666666666,0.0,0.0,0.5,NB,7,10,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,0.5,0.3333333333333333,0.4,0.5333333333333333,0.1428571428571429,0.14907119849998599,0.5666666666666667,LR,7,10,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,0.5,0.3333333333333333,0.4,0.6333333333333333,0.1428571428571429,0.14907119849998599,0.5666666666666667,kNN,7,10,lung,RES vs NONRES,RES,cnv,del,supervised
0.5555555555555556,0.5,0.75,0.6,0.6749999999999999,0.1428571428571429,0.15811388300841897,0.575,RF,10,1,lung,RES vs NONRES,RES,cnv,del,supervised
0.6666666666666666,1.0,0.25,0.4,0.5,0.2702702702702702,0.3952847075210474,0.625,NB,10,1,lung,RES vs NONRES,RES,cnv,del,supervised
0.5555555555555556,0.5,0.25,0.3333333333333333,0.45,0.052631578947368474,0.05976143046671968,0.525,LR,10,1,lung,RES vs NONRES,RES,cnv,del,supervised
0.3333333333333333,0.25,0.25,0.25,0.375,-0.34999999999999987,-0.35,0.325,kNN,10,1,lung,RES vs NONRES,RES,cnv,del,supervised
0.5555555555555556,0.5,0.5,0.5,0.5,0.10000000000000009,0.1,0.55,RF,10,2,lung,RES vs NONRES,RES,cnv,del,supervised
0.5555555555555556,0.5,0.75,0.6,0.6000000000000001,0.1428571428571429,0.15811388300841897,0.575,NB,10,2,lung,RES vs NONRES,RES,cnv,del,supervised
0.5555555555555556,0.5,0.75,0.6,0.6499999999999999,0.1428571428571429,0.15811388300841897,0.575,LR,10,2,lung,RES vs NONRES,RES,cnv,del,supervised
0.7777777777777778,0.6666666666666666,1.0,0.8,0.85,0.5714285714285714,0.6324555320336759,0.8,kNN,10,2,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,1.0,0.25,0.4,1.0,0.25,0.3779644730092272,0.625,RF,10,3,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,1.0,0.25,0.4,0.75,0.25,0.3779644730092272,0.625,NB,10,3,lung,RES vs NONRES,RES,cnv,del,supervised
0.5,0.5,0.25,0.3333333333333333,0.25,0.0,0.0,0.5,LR,10,3,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,0.6,0.75,0.6666666666666665,0.46875,0.25,0.2581988897471611,0.625,kNN,10,3,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.4375,-0.25,-0.2581988897471611,0.375,RF,10,4,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.0,0.0,0.0,0.375,-0.25,-0.3779644730092272,0.375,NB,10,4,lung,RES vs NONRES,RES,cnv,del,supervised
0.5,0.0,0.0,0.0,0.3125,0.0,0.0,0.5,LR,10,4,lung,RES vs NONRES,RES,cnv,del,supervised
0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,kNN,10,4,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.2666666666666666,-0.25,-0.2581988897471611,0.3666666666666667,RF,10,5,lung,RES vs NONRES,RES,cnv,del,supervised
0.25,0.2857142857142857,0.6666666666666666,0.4,0.4666666666666667,-0.26315789473684204,-0.4879500364742666,0.3333333333333333,NB,10,5,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.3333333333333333,-0.25,-0.2581988897471611,0.3666666666666667,LR,10,5,lung,RES vs NONRES,RES,cnv,del,supervised
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3999999999999999,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,kNN,10,5,lung,RES vs NONRES,RES,cnv,del,supervised
0.3333333333333333,0.3333333333333333,0.5,0.4,0.2,-0.2857142857142856,-0.31622776601683794,0.35,RF,10,6,lung,RES vs NONRES,RES,cnv,del,supervised
0.5555555555555556,0.5,0.5,0.5,0.55,0.10000000000000009,0.1,0.55,NB,10,6,lung,RES vs NONRES,RES,cnv,del,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.5,-0.15384615384615397,-0.15811388300841897,0.425,LR,10,6,lung,RES vs NONRES,RES,cnv,del,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.3,-0.09756097560975618,-0.1,0.45,kNN,10,6,lung,RES vs NONRES,RES,cnv,del,supervised
0.5555555555555556,0.5,0.25,0.3333333333333333,0.75,0.052631578947368474,0.05976143046671968,0.525,RF,10,7,lung,RES vs NONRES,RES,cnv,del,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.6499999999999999,0.3076923076923076,0.31622776601683794,0.65,NB,10,7,lung,RES vs NONRES,RES,cnv,del,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.6,0.3076923076923076,0.31622776601683794,0.65,LR,10,7,lung,RES vs NONRES,RES,cnv,del,supervised
0.5555555555555556,0.5,0.5,0.5,0.65,0.10000000000000009,0.1,0.55,kNN,10,7,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.21875,-0.25,-0.2581988897471611,0.375,RF,10,8,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.0,0.0,0.0,0.1875,-0.25,-0.3779644730092272,0.375,NB,10,8,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,0.6666666666666666,0.5,0.5714285714285715,0.375,0.25,0.2581988897471611,0.625,LR,10,8,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.3125,-0.25,-0.2581988897471611,0.375,kNN,10,8,lung,RES vs NONRES,RES,cnv,del,supervised
0.25,0.25,0.25,0.25,0.3125,-0.5,-0.5,0.25,RF,10,9,lung,RES vs NONRES,RES,cnv,del,supervised
0.375,0.42857142857142855,0.75,0.5454545454545454,0.375,-0.25,-0.3779644730092272,0.375,NB,10,9,lung,RES vs NONRES,RES,cnv,del,supervised
0.5,0.5,0.25,0.3333333333333333,0.375,0.0,0.0,0.5,LR,10,9,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,0.6,0.75,0.6666666666666665,0.5,0.25,0.2581988897471611,0.625,kNN,10,9,lung,RES vs NONRES,RES,cnv,del,supervised
0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9333333333333333,0.4666666666666667,0.4666666666666667,0.7333333333333334,RF,10,10,lung,RES vs NONRES,RES,cnv,del,supervised
0.625,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.5,NB,10,10,lung,RES vs NONRES,RES,cnv,del,supervised
0.75,1.0,0.3333333333333333,0.5,0.5333333333333333,0.3846153846153846,0.4879500364742666,0.6666666666666666,LR,10,10,lung,RES vs NONRES,RES,cnv,del,supervised
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,kNN,10,10,lung,RES vs NONRES,RES,cnv,del,supervised
0.6666666666666666,0.6,0.75,0.6666666666666665,0.525,0.3414634146341463,0.35,0.675,RF,None,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,0.75,0.75,0.75,0.8,0.55,0.55,0.775,NB,None,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.7,0.3076923076923076,0.31622776601683794,0.65,LR,None,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,0.75,0.75,0.75,0.75,0.55,0.55,0.775,kNN,None,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.45,-0.09756097560975618,-0.1,0.45,RF,None,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.35000000000000003,-0.15384615384615397,-0.15811388300841897,0.425,NB,None,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5555555555555556,0.5,0.75,0.6,0.65,0.1428571428571429,0.15811388300841897,0.575,LR,None,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.42857142857142855,0.75,0.5454545454545454,0.4,-0.04651162790697683,-0.05976143046671968,0.475,kNN,None,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,RF,None,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.875,1.0,0.75,0.8571428571428571,0.875,0.75,0.7745966692414834,0.875,NB,None,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,1.0,0.5,0.6666666666666666,0.8125,0.5,0.5773502691896258,0.75,LR,None,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,0.75,0.75,0.75,0.78125,0.5,0.5,0.75,kNN,None,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.0,0.0,0.0,0.78125,0.0,0.0,0.5,RF,None,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,1.0,0.25,0.4,0.75,0.25,0.3779644730092272,0.625,NB,None,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.0,0.0,0.0,0.5625,-0.25,-0.3779644730092272,0.375,LR,None,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.5,0.25,0.3333333333333333,0.5,0.0,0.0,0.5,kNN,None,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,RF,None,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.4,0.6666666666666666,0.5,0.6,0.05882352941176472,0.06666666666666667,0.5333333333333333,NB,None,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.6,-0.25,-0.2581988897471611,0.3666666666666667,LR,None,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.49999999999999994,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,kNN,None,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.8,0.3076923076923076,0.31622776601683794,0.65,RF,None,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.8500000000000001,0.3076923076923076,0.31622776601683794,0.65,NB,None,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,0.75,0.75,0.75,0.75,0.55,0.55,0.775,LR,None,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.8888888888888888,1.0,0.75,0.8571428571428571,0.875,0.7692307692307692,0.7905694150420948,0.875,kNN,None,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.3333333333333333,0.25,0.25,0.25,0.45,-0.34999999999999987,-0.35,0.325,RF,None,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,0.75,0.75,0.75,0.7000000000000001,0.55,0.55,0.775,NB,None,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.8888888888888888,1.0,0.75,0.8571428571428571,0.75,0.7692307692307692,0.7905694150420948,0.875,LR,None,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.4,-0.15384615384615397,-0.15811388300841897,0.425,kNN,None,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.3333333333333333,0.25,0.28571428571428575,0.28125,-0.25,-0.2581988897471611,0.375,RF,None,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.5,0.5,0.5,0.5625,0.0,0.0,0.5,NB,None,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.25,0.25,0.25,0.25,0.25,-0.5,-0.5,0.25,LR,None,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.5,0.5,0.5,0.375,0.0,0.0,0.5,kNN,None,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.875,0.8,1.0,0.888888888888889,0.8125,0.75,0.7745966692414834,0.875,RF,None,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.875,1.0,0.75,0.8571428571428571,0.8125,0.75,0.7745966692414834,0.875,NB,None,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,0.75,0.75,0.75,0.9375,0.5,0.5,0.75,LR,None,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.875,1.0,0.75,0.8571428571428571,0.96875,0.75,0.7745966692414834,0.875,kNN,None,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.4666666666666667,0.4666666666666667,0.7333333333333334,RF,None,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.5,0.6666666666666666,0.5714285714285715,0.8666666666666667,0.25,0.2581988897471611,0.6333333333333333,NB,None,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.0,0.0,0.0,0.39999999999999997,-0.23076923076923084,-0.29277002188455997,0.4,LR,None,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.5,0.6666666666666666,0.5714285714285715,0.7666666666666666,0.25,0.2581988897471611,0.6333333333333333,kNN,None,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,0.6,0.75,0.6666666666666665,0.7,0.3414634146341463,0.35,0.675,RF,2,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,0.75,0.75,0.75,0.85,0.55,0.55,0.775,NB,2,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5555555555555556,0.5,0.5,0.5,0.7000000000000001,0.10000000000000009,0.1,0.55,LR,2,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5555555555555556,0.5,0.5,0.5,0.625,0.10000000000000009,0.1,0.55,kNN,2,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.4,-0.15384615384615397,-0.15811388300841897,0.425,RF,2,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.35000000000000003,-0.15384615384615397,-0.15811388300841897,0.425,NB,2,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5555555555555556,0.5,0.75,0.6,0.6000000000000001,0.1428571428571429,0.15811388300841897,0.575,LR,2,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.3333333333333333,0.3333333333333333,0.5,0.4,0.3,-0.2857142857142856,-0.31622776601683794,0.35,kNN,2,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.875,1.0,0.75,0.8571428571428571,0.8125,0.75,0.7745966692414834,0.875,RF,2,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,0.75,0.75,0.75,0.875,0.5,0.5,0.75,NB,2,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,1.0,0.5,0.6666666666666666,0.8125,0.5,0.5773502691896258,0.75,LR,2,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.875,1.0,0.75,0.8571428571428571,0.84375,0.75,0.7745966692414834,0.875,kNN,2,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.0,0.0,0.0,0.8125,0.0,0.0,0.5,RF,2,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,1.0,0.25,0.4,0.75,0.25,0.3779644730092272,0.625,NB,2,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.0,0.0,0.0,0.625,-0.25,-0.3779644730092272,0.375,LR,2,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.5,0.25,0.3333333333333333,0.5,0.0,0.0,0.5,kNN,2,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,RF,2,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.4,0.6666666666666666,0.5,0.39999999999999997,0.05882352941176472,0.06666666666666667,0.5333333333333333,NB,2,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.5,1.0,0.6666666666666666,0.6,0.33333333333333337,0.4472135954999579,0.7,LR,2,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.4666666666666667,-0.25,-0.2581988897471611,0.3666666666666667,kNN,2,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,0.75,0.75,0.75,0.8,0.55,0.55,0.775,RF,2,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.8500000000000001,0.3076923076923076,0.31622776601683794,0.65,NB,2,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,0.75,0.75,0.75,0.8,0.55,0.55,0.775,LR,2,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,0.75,0.75,0.75,0.8,0.55,0.55,0.775,kNN,2,6,lung,RES vs NONRES,RES,cnv,dip,supervised
0.3333333333333333,0.25,0.25,0.25,0.475,-0.34999999999999987,-0.35,0.325,RF,2,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.7000000000000001,0.3076923076923076,0.31622776601683794,0.65,NB,2,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.8888888888888888,1.0,0.75,0.8571428571428571,0.75,0.7692307692307692,0.7905694150420948,0.875,LR,2,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.3333333333333333,0.25,0.25,0.25,0.275,-0.34999999999999987,-0.35,0.325,kNN,2,7,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.5,0.5,0.5,0.3125,0.0,0.0,0.5,RF,2,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.5,0.5,0.5,0.4375,0.0,0.0,0.5,NB,2,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.25,0.25,0.25,0.25,0.1875,-0.5,-0.5,0.25,LR,2,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.4,0.5,0.4444444444444445,0.3125,-0.25,-0.2581988897471611,0.375,kNN,2,8,lung,RES vs NONRES,RES,cnv,dip,supervised
0.875,0.8,1.0,0.888888888888889,0.875,0.75,0.7745966692414834,0.875,RF,2,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,1.0,0.5,0.6666666666666666,0.75,0.5,0.5773502691896258,0.75,NB,2,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,0.75,0.75,0.75,0.875,0.5,0.5,0.75,LR,2,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.875,0.8,1.0,0.888888888888889,0.875,0.75,0.7745966692414834,0.875,kNN,2,9,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.0,0.0,0.0,0.6,-0.4285714285714286,-0.4472135954999579,0.3,RF,2,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.0,0.0,0.0,0.4666666666666667,-0.4285714285714286,-0.4472135954999579,0.3,NB,2,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.5,LR,2,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.36666666666666664,-0.25,-0.2581988897471611,0.3666666666666667,kNN,2,10,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.625,0.3076923076923076,0.31622776601683794,0.65,RF,3,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,0.75,0.75,0.75,0.8500000000000001,0.55,0.55,0.775,NB,3,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3076923076923076,0.31622776601683794,0.65,LR,3,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.7777777777777778,0.75,0.75,0.75,0.775,0.55,0.55,0.775,kNN,3,1,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.275,-0.09756097560975618,-0.1,0.45,RF,3,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.4,-0.15384615384615397,-0.15811388300841897,0.425,NB,3,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5555555555555556,0.5,0.75,0.6,0.5499999999999999,0.1428571428571429,0.15811388300841897,0.575,LR,3,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.4444444444444444,0.4,0.5,0.4444444444444445,0.4,-0.09756097560975618,-0.1,0.45,kNN,3,2,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,RF,3,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.875,1.0,0.75,0.8571428571428571,0.875,0.75,0.7745966692414834,0.875,NB,3,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,1.0,0.5,0.6666666666666666,0.8125,0.5,0.5773502691896258,0.75,LR,3,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.75,0.75,0.75,0.75,0.78125,0.5,0.5,0.75,kNN,3,3,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.0,0.0,0.0,0.78125,0.0,0.0,0.5,RF,3,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,1.0,0.25,0.4,0.75,0.25,0.3779644730092272,0.625,NB,3,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.0,0.0,0.0,0.5625,-0.25,-0.3779644730092272,0.375,LR,3,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.5,0.25,0.3333333333333333,0.5,0.0,0.0,0.5,kNN,3,4,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.5,0.6666666666666666,0.5714285714285715,0.6666666666666666,0.25,0.2581988897471611,0.6333333333333333,RF,3,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.625,0.5,0.6666666666666666,0.5714285714285715,0.6,0.25,0.2581988897471611,0.6333333333333333,NB,3,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.5,0.4,0.6666666666666666,0.5,0.6,0.05882352941176472,0.06666666666666667,0.5333333333333333,LR,3,5,lung,RES vs NONRES,RES,cnv,dip,supervised
0.375,0.25,0.3333333333333333,0.28571428571428575,0.4333333333333333,-0.25,-0.2581988897471611,0.3666666666666667,kNN,3,5,lung,RES vs NONRES,RES,cnv,dip,supervised
